Post_id,Price,Bedroom,Bathroom,Sqft,Latitude,Longitude,Description,Latlng,Postal_code
 6429583472,699900.0,2.0,2.0,850.0,43.674065,-79.281002,"
        
The Waterworks Lofts. Sunny South Exposure Loft With A Breathtaking View Of The Lake! This 850 Sqft Luxury Loft Boasts 9 1/2 Ft Ceilings, Large South Facing Windows, And An Open Concept Floor Plan With A Modern Kitchen And A Granite Breakfast Bar Plan. Just Moments Away From The Lake And The Many Shops And Bistros Along The Beaches. A Must Have!
Extras: S/S Fridge, Gas Stove, And Dishwasher. All Elf's Excluding Den Light Fixture, All Window Coverings, Washer, Dryer, And Gas Fireplace.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.674065,-79.281002",M4E 1H4
 6429582033,699000.0,1.0,2.0,950.0,43.639581,-79.412851,"
        
Breathtaking Views From Every Room In This Exceptional Chic 2-Storey Loft In The Heart Of Liberty Village Overlooking Serene Lake Ontario. This Funky Urban Loft Comes Fully Upgraded With Exposed Cement Beam, Beech White Wide Plank Laminate Throughout, Contemporary Caeserstone Counters, Glass Railings & Hardwood Stairs, His&Hers Closets, Frameless Glass Shower In Serene Ensuite, Private Balcony With Endless Lake Views.
Extras: Option To Buy Fully Furnished. 1 Parking, 1 Locker. Stainless Steel Appliances (Fridge, Stove, Dishwasher, Microwave), Washer/Dryer, Elfs, Blinds. Amenities: Gym, Indoor Pool, Party/Media Rm, Rooftop Deck W/Bbq, Visitor Parking & Car Wash.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.639581,-79.412851",M6K 3P1
 6393051420,2700.0,1.0,1.0,804.0,43.659222,-79.382915,"
        
Luxury Aura Condo At Yonge & Gerrard. 804 Sf. 1+Solarium+Den On 55/F W/Unobstructed *** City & Lake View ***. Lot Of Natural Light. Open Concept. Lr Combined W/Dr & Kit. Kitchen W/Granite Counter, Stainless Steel Appl. & Ctr Island. Master Bedrm W/O To Solarium. Bldg Direct Access To College Subway Stn. Close To 24 Hrs Supermarket, U Of T, Ryerson, Financial District & Major Hospitals. Amenities Include 24 Hr Concierge, Gym & Rooftop Garden.    ","43.659222,-79.382915",M5B
 6393094769,2650.0,1.0,1.0,850.0,43.649439,-79.371063,"
        
Unique 850 Sf 2-Storey Townhouse With Large 539 Sf Private Landscaped Patio Right Across From St. Lawrence Market. 20' Ceiling Height In Living Open To Above With Floor To Ceiling Windows & Walk Out To Patio. Separate Dining With Additional Walk Out. Open Concept Kitchen With Breakfast Bar.Built In Computer Desk. 9 Ft Ceilings & Hardwood Floors On Main Floor. King-Size Master Bdrm With 2 Closets And Open Concept Den.Available Fully Furnished For $2,900/Month Heat, Hydro, Water Included. Barbecue Allowed On Patio. 24 H Concierge/Security Roof-Top Patio, Party Room, Gym, Alarm System, Pet-Friendly. Steps To Ttc, 10 Min Walk To Union Station, Financial And Distillery District. PARKING/LOCKER INCLUDED    ","43.649439,-79.371063",M5A 4S5
 6393102584,3950.0,2.0,2.0,1400.0,43.685112,-79.412545,"
        
OVER 1400 SQ FT in prime forest hill 2bed condo with parking and 2 full baths.    ","43.685112,-79.412545",M5P 2X9
 6397933620,2250.0,2.0,2.0,700.0,43.643737,-79.375784,"
        
Prime Downtown Location With Steps From Union Station, Financial District, Entertainment District, Air Canada Centre, Gardiner Express And More. Luxury And Very Clean One Bedroom+Den (Converted To Second Bedroom) With Two Full Baths 3Pc+4Pc And Balcony Plus Parking. Laminate Wood Flooring Throughout The Entire Unit. Building Amenities Includes Concierge, Indoor Pool, Putting Green, Gym, Sauna, Party Room, 24 Hour Security.    ","43.643737,-79.375784",M5E 2A3
 6397940308,2400.0,2.0,2.0,,43.624116,-79.48514,"
        
Luxurious Living By The Lake At South Beach Condos. 2 Bed, 2 Bath Split Layout W/Functional Living Space. Hardwood Floors, Floor To Ceiling Windows & 9Ft Ceilings Throughout. Open Kitchen W/Backsplash, Breakfast Bar, Upgraded Cabinetry, Granite Counters & Stainless Steel. Oversized Master Retreat Has Walk-In Closet & 3Pc Ensuite W/Rain Shower. Spacious 2nd Bedroom W/Sliding Doors & Large Closet. Parking & Locker Included.
Extras:Pet Friendly Area W/Walking Trails Just Steps From Lake Ontario. Enjoy Indoor/Outdoor Pools, Bbq Area, Saunas, Squash, Tennis & Basketball Courts, Party Room, Library, Billiards, Guest Suites.    ","43.624116,-79.48514",M8Y 0B6
 6397946521,2900.0,2.0,2.0,,43.635235,-79.401367,"
        
Waterfront Living At It's Finest. Huge Balcony With Stunning Panoramic Views Of The Toronto Skyline, Lake Ontario And The Toronto Islands. Bright & Spacious Split Bedroom Corner Suite With 9 Ft Ceilings & Floor To Ceiling Windows. Steps To The Lake, Bike/Running Paths, The Island Airport And Ttc. Enjoy The Toronto Air Show And The Harbourfront Fireworks Shows Right From Your Suite.    ","43.635235,-79.401367",M5V 2Z7
 6397951495,1950.0,1.0,1.0,,43.642247,-79.374822,"
        
Hydro Included! Luxury Condo In The Heart Of The City! Open Concept Living/Dining Area. Functional Layout. Outstanding Amenities. 24 Hour Concierge, Indoor Pool, Gym. 5 Min Walk To Union Station, Close To Air Canada Centre. Fridge,Stove,Dishwasher,Microwave,Stacked Washer/Dryer    ","43.642247,-79.374822",M5E 1W7
 6397956811,2690.0,1.0,1.0,700.0,43.64502,-79.3924,"
        
Location!King West/Blue Jays,Bisha Hotel And Residence In Heart Of Downtown Toronto, Beautiful Cn Tower And Rogers Centre, And Lake View, 9 Ft Ceiling, Top Of The Line Appliances, Entertainment And Financial District, Walk To All Bars,Banks,Professional Offices,Water Front,Cn Tower,Harbor Front,And Lake Ontario,One Of The Best1+Den Unit In Bisha; Fridge, Stove, B/I Dishwasher, Washer, Dryer, Microwave, All Electrical Light Fixtures, Roof Top Lounge, Infinity Pool, One Parking, And One Locker!!!!!!    ","43.64502,-79.3924",M5V 2G3
 6397999039,1750.0,1.0,1.0,,43.639709,-79.415832,"
        
Live In The Heart Of Liberty Village In This Stunning, Well Layed Out And Bright, 1 Bedroom Suite With Floor To Ceiling Windows, A Large Bedroom And Open Concept Kitchen. Enjoy Your Private Balcony With Stellar Views Of The City Skyline And The Lake That Cant Be Beat!No Car Needed Here, You Will Have Everything You Need At Your Doorstep Including Great Restaurants, Bars, Parks Metro Grocery Store, Lcbo, Shopping, Ttc Just A Short Walk Away And So Much More!    ","43.639709,-79.415832",M6K 3S2
 6416978999,3500.0,2.0,2.0,1150.0,43.642946,-79.407386,"
        
Enjoy spectacular King West lifestyle in this fabulous 1150sf corner suite at Toronto's Citysphere.

The newly renovated designer kitchen features custom wooden cabinetry above sleek granite counter-tops and a subway tile backslash. High-end stainless steel appliances include dishwasher, fridge, freezer, microwave, and electric range. Tiled floors and bright lighting complete the kitchen area.

Boasting a large living/dining space, the living room is anchored with a built-in TV entertainment unit. Watch TV or Netflix on the flat screen television, with plenty of storage for your Apple TV, Xbox, and anything you might want to show off in the vast display cases. The cozy living room is completed with a leather couch, love seat, coffee table, end table, and an area rug. A high table and 4 leather chairs provide plenty of room for meals.

Continue walking through the large condo and you'll enter the den, which currently holds an upright piano keyboard, bookshelf, and area rug. The den boasts beautiful views of Toronto's southern waterfront. You can even watch the planes take off from Billy Bishop airport -- but you won't hear a thing!

Just beside the den is the second bedroom, which also makes a great home office. This room comes with an optional desk and bookshelf.

The large master bedroom has a queen size bed, 2 night stands, 2 dressers, and 2 large closets (the bedroom can easily accommodate a king size bed). The bedroom faces south and you'll wake up to beautiful views of the city. Just past the double sliding closets, you'll enter the ensuite bathroom, complete with tub, shower, vanity, and plenty of cabinet space.

Keep walking out of your master bedroom and you'll find a second full washroom, more closet space, and a laundry room complete with stacked washer/dryer.

Citysphere offers residents the best in building amenities including a 24 hr gym, rooftop patio, whirlpool, party room, steam room, and more! 

Steps away from a Shoppers Drug Mart, Starbucks, Kitchen Table, Loblaws, Tim Hortons, and the fabulous culture of King West. The King West streetcar stops just outside the building and takes you to St Andrew Station in minutes.

One underground parking spot is included and a second spot is available for $100/mth. Pets restricted.

The suite is available starting February 19, 2018. To apply, applicants must provide:

- proof of income (current T4, pay stub, letter from employer)
- credit check
- 2 references
- completed rental application, provided by the property manager    ","43.642946,-79.407386",M5V 1N4
 6396483736,2100.0,2.0,1.0,850.0,43.670329,-79.435623,"
        
Newer Large 2 Bedroom Unit With Parking ($50 Extra) And 2 Min Walk To Ttc-1 Bus To Subway. Approx. 950 Sq.Ft. Ensuite Furnace, A/C, Laundry With Full Size Appliances. Pay For What You Use. Fireplace And Balcony With Gas Line For Small Bbq. Modern Kitchen And Bath. Stainless Steel Appliances. Modern Decor. Open Concept. Very Bright With Large Windows. Lots Of Closet Space. Separate Entrance. Rental Application, Credit Check, And Employment Letter Required.
Extras:Include: Stainless Steel: Fridge, Stove, Built-In Dishwasher, Range Fan. White Stacked Washer And Dryer. Looking For Clean And Quiet Tenant With No Pets, 1 Year Lease.    ","43.670329,-79.435623",M6H
 6396486471,2150.0,3.0,1.0,1250.0,43.668104,-79.500499,"
        
Open Concept Living,Dining Room And Kitchen With Hardwood Flooring Throughout Main Floor.Original 1930'S Charm,Stain Glass Windows,Art Deco Hardware.Large Front Bay Windows And Sliding Double Doors To The Family Friendly Private Gated Backyard With Pergola And Garden.Spacious Detached 1-Car Garage.Walk-In Closet In Master Bdrm.En-Suite Laundry And Ac.10 Min Bus To Runnymede Station.
Extras:Shared Utilities 60/40 Between Upper/Lower Tenants.Rental App,Employment Verification,Credit Check & Tenant Insurance Please.Your New Home Is 100% Smoke-Free    ","43.668104,-79.500499",M6N 4K3
 6398485715,2400.0,2.0,2.0,850.0,43.626093,-79.486289,"
        
Luxurious Living By The Lake At South Beach Condos. 2 Bed, 2 Bath Split Layout W/Functional Living Space. Hardwood Floors, Floor To Ceiling Windows & 9Ft Ceilings Throughout. Open Kitchen W/Backsplash, Breakfast Bar, Upgraded Cabinetry, Granite Counters & Stainless Steel. Oversized Master Retreat Has Walk-In Closet & 3Pc Ensuite W/Rain Shower. Spacious 2nd Bedroom W/Sliding Doors & Large Closet. Parking & Locker Included.
Extras:Pet Friendly Area W/Walking Trails Just Steps From Lake Ontario. Enjoy Indoor/Outdoor Pools, Bbq Area, Saunas, Squash, Tennis & Basketball Courts, Party Room, Library, Billiards, Guest Suites. Stainless Steel, Elf's, Washer & Dryer Included    ","43.626093,-79.486289",M8Y
 6398487479,1900.0,1.0,1.0,,43.626093,-79.486289,"
        
Award Winning Luxury South Beach 1 Bedroom+Den,The Palms Condo W/9' Ceiling,$$$ Of Upgrades,Hardwood Floors Throughout,Granite Countertop,Backsplash,Pot Lights,Bathroom Limestone Flooring W/Custom Built Glass Doors In Shower,Closet Organizer,Extra Plug In Kitchen Island For Additional Charging Options.Only Steps Away From Lake W/Easy Access To Ttc,Highways & Downtown Toronto
Extras:Close To Shops,Parks.Schools,4000 Sqft Amenit.Pools,Gym,Spa,Basketball & Squash Crt,Party Rm,Library,Movie Theat.Hot Tub,Sauna,Yoga Rm,Screen Rm & Meeting Room.No Pets,No Smoking Please**Interboard Listing: Hamilton-Burlington R.E. Assoc**    ","43.626093,-79.486289",M8Y
 6426049182,1850.0,2.0,1.0,,43.642143,-79.424104,"
        
Welcome to your spacious, trendy, well laid out one bedroom plus den condo, with nine foot cieilings, two massive mirrored closets, private balcony and engineered hardwood floors. Den is large enough to have an office or even a second bedroom if desired! Enjoy this great location, just steps to Queen St. near the Drake hotel, grocery stores, restaurants, shops, Queen street car and much more! Amenities include a large gym with great equipment, lounge, guest suites, concierge and more. Available in the new year starting January 1, 2018. Start your new year right at 68 Abell St!
Contact Julie at  
.
Parking also available for an extra $100/month.    ","43.642143,-79.424104",M6J 0A8
 6429358794,579900.0,2.0,2.0,1133.0,,,"
        
Whitby-205-650 Gordon Street  (Victoria Street & Gordon Street)-Whitby Shores
*New LowRise Condo Building- Facing Lake-Built By Senator Homes
*Corner unit-Facing South
*Discovery Model-1133-Living & 100 SF Open Balcony- Total 1233SF
*2- Bedrooms   *2-Bathrooms (1-4 & 1-3pc)
*1-Car Parking Spot & Locker
*New Appliances-(6)
*Available Immediately

**For your personal viewing please contact me:

Brian Bevington-Salesperson
Century 21 Wenda Allen Realty
My Cell- 

    ","nan,nan",
 6429346846,698800.0,2.0,2.0,1300.0,43.726037,-79.327135,"
        
Bright Spacious Corner Unit, With Large Principal Rooms. Eat-In Kitchen With Window, Open Concept Living/Dining Room With Lots Of Windows, Walk Out To Open Balcony With Golf Course View. Master Has Walk-In Closet And 3 Piece Ensuite. Great Opportunity. Over $120K Spent In New Renovation. Ready To Move In With Fairly Modern Furniture. All Existing Furniture Also For Sale.
Extras: The Pallisades Offer: 24 Gatehouse, Fantastic Rec Centre With Salt Water Pool, Outdoor Tennis, Squash/Racquetball, Convenience Store,Beautiful Garden, Quick Access To Dvp, Public Transit, Schools, Shopping And Top Class Golf Course.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.726037,-79.327135",M3C
 6429334148,689900.0,1.0,1.0,750.0,43.643415,-79.391268,"
        
1+1 In Sought After Bisha Hotel & Residence. A Private Label Boutique Band Located In The Heart Of The Entertainment Distilled. Close To The Financial Distilled, Rogers Ctr, Ttc, Path System Subway, Restaurants, Cafe, Live Theatre, Office Towers And More. Luxurious Amenities Incl. Rooftop Lounge/Infinity Pool, Gym, Ground Cafe & Restaurant. Contemporary Interior Design, Integrated Appliances, Spacious Layout, 619Sqft, 9' Ceiling. Locker + 1 Parking.
Extras: S/S Appliances, Glass Cooktop Stove, Washer/Dryer, Window Coverings, Lighting Fixtures.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.643415,-79.391268",M5V
 6429331765,659000.0,2.0,2.0,1100.0,43.6325,-79.4939,"
        
Fabulous Designer, South Beach Condo! 1004 Sqft Of Luxury Living & 237 Sqft Wrap Around Balcony With Parking And Locker! Award Winning South Beach Condos, 9Ft Smooth Ceiling With Unobstructed Views, Fully Upgraded, Must See! Marble In All Bathrooms! Indoor/Outdoor Pools With Cabanas, State Of The Art Gym, Yoga Room, Spinning Room, Squash Courts, Basketball Court And More
Extras: Fridge & Freezer, Dishwasher, Hardwood Floors, Microwave, Washer & Dryer, Huge Terrace, All Elfs, All Window Coverings. Parking And Locker.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.6325,-79.4939",M8Y 1R7
 6429332813,2700.0,1.0,1.0,768.0,43.646031,-79.398069,"
        
Luxury Living In The Heart Of The City, Steps To King & Queen West Shops, Restaurants, Cafes, Galleries, Financial, Fashion & Entertainment District, Ttc And Much More, In A Hidden Quiet Court Yard, In Sought After Quad Loft Boutique Building, In Light Filled Corner Unit, With Open Concept Layout, 10 Ft. Ceilings, Floor To Ceiling Windows, 768 Sqf. Open Concept Layout, With Large Den And Terrace. Newer Ledge Stone Wall In The Living Room & Slate Wall In Wr.

All Appliances Including Fridge, Gas Stove, Dishwasher, Microwave With Range Hood, Washer & Dryer. All Elfs, All Window Coverings. Gas Line Available On Terrace For B.B.Q. 1 Underground Parking + 1 Locker. Tenant pays Hydro + Tenant Insurance! Available Immediate.

Require: Rental Application, Photo Id, Employment Letter, Reference And Detail Credit Check Report, First/Last Month's Deposit

Serious Inquiries Only! Email for more Information or to book a showing    ","43.646031,-79.398069",M5V
 6429329538,2200.0,1.0,1.0,,43.636119,-79.402115,"
        
Spacious And Lovely 1 Bed + Den (Can Be Used As 2nd Bedroom) Faces South. Great Location In Desirable Neighbourhood Near Lake, Trail & Parks With Ttc Outside Front Door. Open Concept. 9Ft Ceilings W/Walkout To Balcony. Fantastic Amenities Incl. 24Hr Concierge, Pool, Gym, Rooftop Terrace W/Bbq's, Guest Suites, Party Room.

Includes: S/S Fridge, Stove, Dishwasher, Microwave/Hood Fan Combo, Stacked Washer & Dryer, Fireplace, All Light Fixtures, Blinds, Locker. Tenant pays Hydro + Tenant Insurance! Available January 1st

Require: Rental Application, Photo Id, Employment Letter, Reference And Detail Credit Check Report, First/Last Month's Deposit

Serious Inquiries Only! Email for more Information or to book a showing    ","43.636119,-79.402115",M5V
 6429326816,1700.0,1.0,1.0,650.0,43.7801,-79.3479,"
        
Tridel Parkside At Atria Condo. One Bedroom With 1 Full Baths, Open Balcony. 9Ft Ceiling. Excellent Layout. One Parking Parking P4 . 24 Hour Concierge, Visitor Parking. Close To Don Mills Subway, 404, 401, Fairview Mall, Shops And Restaurants.
Extras: 9' Ceiling, Granite/Quartz Kitchen Counter, B/I Stainless Steel Appliances, Plank Laminate Floating Floor Throughout And Stacked Front Loading Washer & Dryer, 12 Notice

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.7801,-79.3479",M2J
 6429319922,649900.0,2.0,2.0,1398.0,43.600326,-79.508897,"
        
Your Chance To Own A Light-Filled End Unit Red Brick Townhome In This Wonderful Up And Coming Neighbourhood! . This Corner Unit Allows Tons Of Sunlight Due To All Its Additional Windows. Walk Out To Balcony. Two(2!) Car Private Garage! Larger Bedrooms Each With A Walk-In Closet! Walking Distance To The Lake, Lake Shore Park, Shopping & Dining, Humber College, Ttc, Highways, Schools, Parks & More!
Extras: New Roof 2016. 2017: New Kitchen Sink & Faucet, Luxurious New Quartz Countertops, Brand New Stainless Steel Appliances: S/S Refrigerator, Stove, Dishwasher, Brand New Front Load Washer/Dryer! No Open House.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.600326,-79.508897",M8V 4C7
 6429320104,2800.0,2.0,2.0,742.0,43.642707,-79.427191,"
        
A Rare Find! South Facing 2 Story Unit Complete With A Main Floor Powder Room, Gas Stove, Tons Of Storage In Large Closets/Locker, 2 Good Size Bedrooms, Wood Staircase, Parking. Entertain Friends In The Warm Months On The 105 Sf Terrace W/Gas Bbq Hookup. Lots Of Natural Light In This Space On Both Upper & Lower Levels, Neutral Finishes + A Functional Layout.

Prime Queen West Across From Gladstone Hotel,Freshco,Steps To Ttc,Many Great Restaurants/Bars,Liberty Village,Goodlife. One Of The Best Locations In To. Incl S/S Appliances, W/D. Curtains In 2nd Bedroom Excluded (Tenant's). No Pets/Smokers Please. Tenant pays Hydro + Tenant Insurance! Available February 1st.

Require: Rental Application, Photo Id, Employment Letter, Reference And Detail Credit Check Report, First/Last Month's Deposit

Serious Inquiries Only! Email for more Information or to book a showing    ","43.642707,-79.427191",M6J 1J6
 6429315385,599900.0,2.0,2.0,890.0,43.613579,-79.560476,"
        
Located At The Base Of Highpark, Enjoy Breath Taking Panoramic View Of The Lake, High Park, Beautiful 2-Bdrm, 2 Bath In Nxt Ii Condo, 891 Sq Ft Living Plus 126 Sq Ft Balcony, Full Length Balcony, 9' Smooth Ceiling Throughout W/ Fl To Ceiling, Glass Windows, Modern Concept Gourmet Kitchen With Granite Counter Top Ceramic Blackplash, Stainless Steel Appliances, Hardwood Fl Throughout, Near All Amenities, Hwys, Transit, Lake, Park, Mins To Downtown
Extras: Stainless Steel Appliances, Fridge, B/I D/W, B/I Microwave, Washer & Dryer, Inddor & Outdoor Swimming Pool, 2 Fitness Centres, Tennis Court, Community Daycare, Party Room, Guest Suite, Water Garden Courtyard, 24 Hrs Security Concierge

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.613579,-79.560476",M9C
 6429284110,1600.0,1.0,1.0,600.0,43.793619,-79.234514,"
        
** BEAUTIFUL STACKED TOWN HOUSE APARTMENT WITH PRIVATE ENTRANCE - MAIN LEVEL - BEAUTIFUL LAYOUT WITH EXTRA STORAGE - NICE BIG WINDOWS WITH BEAUTIFUL SCENERY OUTSIDE.
**UTILITIES ARE NOT INLCUDED
** CLOSE TO MARKHAM ROAD AND 401 - 2 MINUTES TO 401

** ACCESS TO BUSES 85 ON SHEPPARD ROAD, 102 ON MARKHAM ROAD AND 134 ON PROGRESS ROAD WITH ONLY FEW STOPS TO SCARBOROUGH RT AND SUBWAY.

** CLOSE TO SCARBOROUGH TOWN CENTER, WALKING DISTANCE ALL SHOPPING PLAZAS, FOOD BASIC, NUGGET MOSQUE, SHOPPERS DRUG MART, AND OTHER FACILITIES.

** UNDERGROUND COVERED PARKING AVAILABLE

** BRAND NEW STAINLESS STEEL APPLIANCES INCLUDING MICROWAVE, WASHER AND DRYER. 

** LAMINATE FLOORING & GRANITE COUNTER TOP

** 1 LOCKER AVAILABLE

** CLOSE TO GYM WITH NICE PLAY AREA AND WALKING TRACK.

This is really a beautiful condo. Excellent credit and rental history with job references with employment verification is required. 



    ","43.793619,-79.234514",M1B 5Z6
 6429283249,599900.0,2.0,2.0,950.0,43.630985,-79.475847,"
        
Beautiful Bright Split Two Bedroom Two Bathroom Suite. Updated Open Concept Kitchen Overlooking Both Living And Dining Room! Wake Up To An Absolutely Stunning Lake View Straight From The Extra Large Master Bedroom Or Step Out Onto The Balcony With Three Different Walk Outs! With Easy Access To Highways, 24Hr Ttc At Your Door And Walking Distance To The Lake And Restaurants,
Extras: Extras:Large Balcony! Includes S/S Fridge, S/S Stove, S/S Over The Range Microwave, Built In Dishwasher, New Stackable Washer And Dryer! All Light Fixtures And Window Coverings, 24Hr Concierge, Massive Party Room With Rooftop Patio!

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.630985,-79.475847",M8V
 6429283477,,,,,,,"
        
A new pre-construction condo with two towers, to be located at Highway 7 East and South Park Road in Thornhill, few minutes drive to the Langstaff GO Station,  close to VIVA station and public transportation, easy access to Highway 404 & 407, walk to supermarkets, restaurants and nearby parks.

The condos come with the finest finishes, sleek and modern styles, and enviable amenities.

Please call Platinum VIP agent now for further details............

       *****  
 *****    ","nan,nan",
 6429279109,589900.0,2.0,2.0,1227.0,43.643612,-79.565253,"
        
Bright & Spacious Tridel Built Model Suite - Perfect For Young Professionals, Empty Nesters Or Investors! Large Corner Unit W/L-Shaped Living Space, W/Lots Of Windows & Natural Light. 1227Sqft+Balcony! W/I Closets On Both Bdrms. Lots Of Ameneties - 24Hrs Concierge, Guest Suites, Theatre, Indoor Pool, Gym, Sauna.. Right Across From Kipling Subway Stn, Go Transit, Shuttle To Yyz. Mississauga Transit On Dundas St. Easy Access To All Gta Hwys Incl 401, 427 & Qew.
Extras: Central Location & Great Price/Sqft. All Elfs & Window Coverings. Fridge, Stove, B/I Microwave, B/I Dishwasher, Washer & Dryer. 1 Parking & 1 Locker At Prime Location.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.643612,-79.565253",M9C 2Y2
 6429274934,579000.0,2.0,2.0,850.0,43.6325,-79.4939,"
        
Modern, Bright & Beautiful 2 Br+Den In Award Winning South Beach Condos. Unique Architecture & Design Finishes Throughout Giving A Luxury Resort Experience. Balcony Facing An Incredible View Of Lake Ontario. Freshly Painted With Light Fixtures & Master With Walk-In Closet. 9 Ft Ceiling, Wood Flooring & Granite Counter-Tops. Lake Is 5 Min Walk, All Transit Transportation Close By. With All The Great Common Elements, Luxury Is At Your Fingertips.
Extras: S.S Fridge, Stove, B/I Dw, Washer ,Dryer, Window Covering. Amenities Include Gym, Indoor & Outdoor Pools, Concierge, Spa, Cabana, Ball Courts, Theater, Billiards Room, Pet Care Center .Minutes To Downtown, Lakefront Trails & Bike Paths.

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.6325,-79.4939",M8Y 1R7
 6429269309,5400.0,2.0,3.0,1300.0,43.646304,-79.36605,"
        
Turnkey Luxurious Penthouse 2+Den Layout In Jade, South East View! Fully Furnished, Over $20,000.00 Spent On New Furniture! Walk-Outs To Huge Balcony From Din/Liv Room & Bedrooms! Million Dollar Views And 10 Foot Ceilings! All The Upgrades You Can Imagine. Luxury Kitchen, Marble Counters & Shower Backsplash, Ss Appliances, Purified Filtered Water Tap, Frameless Mirror Closets. Waterfront Living At Its Best, Outdoor Pool & Hot Tub Facing Lake Ontario!
Extras: Please Compare To Other Properties! Rain Head & Side Bar Shower, Floor To Ceiling Windows, Frameless Glass Shower, Beautiful Engineered Hardwood Floors, Window Coverings, Light Fixtures, Built-In Closet Organizers, Softclose Drawers Through

TO  VIEW  THIS  PROPERTY  PLEASE  CALL  OR  TEXT   


THE  REAL  ESTATE  OFFICE  INC.,  BROKERAGE
42  FORT  YORK  BLVD
TORONTO  ON  M5V3Z3
TO  VIEW  CALL  OR  TEXT:   

***WALK-INS  ALSO  WELCOME,  OPEN  7  DAYS  A  WEEK!!***    ","43.646304,-79.36605",M5A 3W9
